"","x"
"4828",237
"4829",219
"4830",219
"4831",219
"4832",236
"4833",238
"4834",237
"4835",216
"4836",531
"4837",706
"4838",707
"4839",594
"4840",708
"4841",223
"4842",223
"4843",239
"4844",240
"4845",241
"4846",242
"4847",9
"4848",243
"4849",243
"4850",244
"4851",245
"4852",246
"4853",243
"4854",243
"4855",9
"4856",99
"4857",247
"4858",248
"4859",9
"4860",249
"4861",250
"4862",251
"4863",252
"4864",253
"4865",254
"4866",250
"4867",255
"4868",256
"4869",257
"4870",257
"4871",257
"4872",257
"4873",258
"4874",259
"4875",260
"4876",260
"4877",261
"4878",262
"4879",263
"4880",264
"4881",565
"4882",565
"4883",718
"4884",265
"4885",266
"4886",267
"4887",267
"4888",268
"4889",269
"4890",264
"4891",704
"4892",565
"4893",565
"4894",565
"4895",719
"4896",704
"4897",271
"4898",565
"4899",565
"4900",718
"4901",272
"4902",273
"4903",274
"4904",275
"4905",276
"4906",276
"4907",277
"4908",278
"4909",279
"4910",280
"4911",281
"4912",278
"4913",282
"4914",283
"4915",279
"4916",279
"4917",284
"4918",247
"4919",285
"4920",286
"4921",287
"4922",288
"4923",289
"4924",290
"4925",291
"4926",292
"4927",292
"4928",281
"4929",293
"4930",9
"4931",294
"4932",295
"4933",296
"4934",297
"4935",298
"4936",298
"4937",299
"4938",211
"4939",125
"4940",300
"4941",9
"4942",301
"4943",302
"4944",302
"4945",302
"4946",303
"4947",302
"4948",304
"4949",225
"4950",305
"4951",267
"4952",306
"4953",9
"4954",307
"4955",308
"4956",309
"4957",170
"4958",310
"4959",29
"4960",242
"4961",60
"4962",60
"4963",312
"4964",313
"4965",314
"4966",315
"4967",316
"4968",317
"4969",318
"4970",317
"4971",305
"4972",915
"4973",300
"4974",320
"4975",321
"4976",305
"4977",322
"4978",323
"4979",324
"4980",324
"4981",325
"4982",325
"4983",326
"4984",266
"4985",327
"4986",327
"4987",328
"4988",328
"4989",329
"4990",330
"4991",324
"4992",9
"4993",331
"4994",332
"4995",333
"4996",332
"4997",270
"4998",203
"4999",334
"5000",197
"5001",335
"5002",720
"5003",720
"5004",721
"5005",721
"5006",336
"5007",704
"5008",704
"5009",704
"5010",338
"5011",339
"5012",338
"5013",704
"5014",297
"5015",203
"5016",704
"5017",197
"5018",340
"5019",341
"5020",342
"5021",342
"5022",343
"5023",344
"5024",344
"5025",9
"5026",345
"5027",346
"5028",347
"5029",348
"5030",295
"5031",324
"5032",324
"5033",349
"5034",348
"5035",350
"5036",351
"5037",916
"5038",916
"5039",917
"5040",918
"5041",919
"5042",356
"5043",356
"5044",305
"5045",357
"5046",358
"5047",320
"5048",359
"5049",360
"5050",361
"5051",362
"5052",362
"5053",362
"5054",363
"5055",363
"5056",297
"5057",297
"5058",300
"5059",364
"5060",365
"5061",297
"5062",297
"5063",366
"5064",722
"5065",271
"5066",271
"5067",271
"5068",271
"5069",367
"5070",271
"5071",271
"5072",368
"5073",369
"5074",369
"5075",369
"5076",369
"5077",369
"5078",369
"5079",369
"5080",369
"5081",369
"5082",369
"5083",369
"5084",369
"5085",369
"5086",370
"5087",371
"5088",9
"5089",372
"5090",373
"5091",374
"5092",262
"5093",375
"5094",376
"5095",307
"5096",377
"5097",378
"5098",379
"5099",379
"5100",380
"5101",381
"5102",382
"5103",382
"5104",384
"5105",385
"5106",385
"5107",386
"5108",268
"5109",270
"5110",719
"5111",387
"5112",29
"5113",29
"5114",183
"5115",388
"5116",389
"5117",704
"5118",704
"5119",390
"5120",391
"5121",392
"5122",268
"5123",393
"5124",307
"5125",307
"5126",394
"5127",395
"5128",396
"5129",397
"5130",398
"5131",399
"5132",400
"5133",401
"5134",402
"5135",403
"5136",404
"5137",405
"5138",406
"5139",407
"5140",377
"5141",408
"5142",409
"5143",410
"5144",411
"5145",240
"5146",412
"5147",413
"5148",414
"5149",239
"5150",239
"5151",415
"5152",416
"5153",417
"5154",418
"5155",419
"5156",420
"5157",421
"5158",422
"5159",423
"5160",424
"5161",425
"5162",426
"5163",427
"5164",428
"5165",429
"5166",430
"5167",431
"5168",432
"5169",433
"5170",434
"5171",435
"5172",436
"5173",437
"5174",438
"5175",439
"5176",440
"5177",441
"5178",442
"5179",443
"5180",444
"5181",445
"5182",446
"5183",447
"5184",448
"5185",449
"5186",450
"5187",451
"5188",452
"5189",453
"5190",454
"5191",455
"5192",456
"5193",457
"5194",458
"5195",459
"5196",460
"5197",461
"5198",462
"5199",463
"5200",464
"5201",465
"5202",466
"5203",467
"5204",468
"5205",469
"5206",470
"5207",471
"5208",472
"5209",473
"5210",474
"5211",475
"5212",476
"5213",477
"5214",478
"5215",479
"5216",480
"5217",481
"5218",482
"5219",386
"5220",483
"5221",484
"5222",485
"5223",486
"5224",308
"5225",83
"5226",291
"5227",487
"5228",488
"5229",489
"5230",489
"5231",490
"5232",491
"5233",492
"5234",493
"5235",494
"5236",495
"5237",36
"5238",496
"5239",183
"5240",35
"5241",497
"5242",498
"5243",499
"5244",500
"5245",501
"5246",502
"5247",503
"5248",504
"5249",505
"5250",504
"5251",504
"5252",504
"5253",504
"5254",133
"5255",9
"5256",291
"5257",506
"5258",504
"5259",507
"5260",496
"5261",508
"5262",222
"5263",509
"5264",510
"5265",511
"5266",718
"5267",512
"5268",513
"5269",510
"5270",511
"5271",718
"5272",387
"5273",197
"5274",512
"5275",514
"5276",184
"5277",185
"5278",185
"5279",187
"5280",188
"5281",189
"5282",190
"5283",515
"5284",191
"5285",192
"5286",193
"5287",517
"5288",518
"5289",519
"5290",520
"5291",520
"5292",520
"5293",521
"5294",522
"5295",523
"5296",522
"5297",522
"5298",522
"5299",520
"5300",517
"5301",521
"5302",521
"5303",522
"5304",519
"5305",522
"5306",522
"5307",522
"5308",518
"5309",316
"5310",520
"5311",520
"5312",520
"5313",217
"5314",218
"5315",218
"5316",183
"5317",183
"5318",524
"5319",525
"5320",322
"5321",197
"5322",526
"5323",526
"5324",527
"5325",526
"5326",197
"5327",183
"5328",98
"5329",183
"5330",322
"5331",528
"5332",529
"5333",530
"5334",531
"5335",532
"5336",180
"5337",533
"5338",534
"5339",535
"5340",535
"5341",536
"5342",536
"5343",537
"5344",537
"5345",538
"5346",539
"5347",539
"5348",540
"5349",269
"5350",704
"5351",719
"5352",541
"5353",541
"5354",541
"5355",542
"5356",543
"5357",544
"5358",545
"5359",546
"5360",547
"5361",548
"5362",548
"5363",549
"5364",546
"5365",546
"5366",9
"5367",550
"5368",551
"5369",552
"5370",553
"5371",554
"5372",566
"5373",566
"5374",566
"5375",567
"5376",568
"5377",569
"5378",569
"5379",569
"5380",322
"5381",570
"5382",571
"5383",216
"5384",572
"5385",573
"5386",217
"5387",569
"5388",568
"5389",568
"5390",574
"5391",531
"5392",575
"5393",295
"5394",576
"5395",531
"5396",110
"5397",577
"5398",576
"5399",496
"5400",65
"5401",65
"5402",578
"5403",579
"5404",580
"5405",581
"5406",582
"5407",291
"5408",583
"5409",584
"5410",585
"5411",585
"5412",586
"5413",9
"5414",545
"5415",587
"5416",588
"5417",589
"5418",590
"5419",593
"5420",594
"5421",594
"5422",595
"5423",566
"5424",566
"5425",566
